"id_org","org_name","id","stat","requester","date","subject","descript","tag"
"256154528","null","1319","closed","1154750628",2015-10-28,"Sitios caidos","Hay 222 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","408","closed","1154750628",2015-08-30,"Sitios caidos","Hay 300 ligas rotas de 16 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","286","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","515","closed","1154750628",2015-09-09,"Integración de datos de Organizaciones y Administradores con el archivo de drive","Capturar a Zendesk esa data","null"
"256154528","null","322","closed","1154750628",2015-08-28,"Sitios caidos","Hay 221 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","953","closed","1154750628",2015-10-08,"Sitios caidos","Hay 197 ligas rotas de 18 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","616","closed","1154750628",2015-09-17,"Sitios caidos","Hay 223 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","71","closed","1154750628",2015-08-16,"Sitios caidos","Hay 217 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","546","closed","1154750628",2015-09-13,"Sitios caidos","Hay 221 ligas rotas de 16 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","269","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","1383","closed","1154750628",2015-11-04,"Sitios caidos","Hay 198 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","945","closed","1154750628",2015-10-08,"Sitios caidos","Hay 196 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","297","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","1346","closed","1154750628",2015-10-30,"Sitios caidos","Hay 222 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","663","closed","1154750628",2015-09-20,"Sitios caidos","Hay 573 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","662","closed","1154750628",2015-09-20,"Sitios caidos","Hay 573 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","212","closed","1154750628",2015-08-27,"Montar sistema FRIDA en google drive","Adicionalmente es conveniente montarlo en un servidor","null"
"256154528","null","337","closed","1154750628",2015-08-28,"Re","gracias Rod\n\n\n\nAndrés Gómez Urquiza\nCEO\n\n[http","null"
"256154528","null","934","closed","1154750628",2015-10-07,"Sitios caidos","Hay 618 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","3","closed","1154750628",2015-07-27,"ticket de prueba","este s un ticket de prueba\n\nAndrés Gómez Urquiza\n\nCEO\n\noficina 6276 9393 celular 55 5215 0400\n\nGabriel Mancera 1662 col. Del Valle,","null"
"256154528","null","1826","open","1678075398",2015-12-23,"Problema para acceder a los datos y recursos en Salud","Escribo para reportar un error que estoy teniendo que no termino de saber si es culpa mía o de la web. Estoy tratando de descargar los recursos en salud desde la url","null"
"256154528","null","805","closed","1154750628",2015-09-25,"Sitios caidos","Hay 872 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","279","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","293","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","310","closed","1154750628",2015-08-28,"Cuenta ADELA de dfloresg@asa.gob.mx","q onda Rod podrías referirme con la persona o ayudarme?","null"
"256154528","null","713","closed","1154750628",2015-09-22,"Revisar contratación de nuevas cuentas de Zendesk","Apoyar en la contratación","null"
"256154528","null","45","closed","1154750628",2015-08-11,"Sitios caidos","Hay 217 ligas rotas de 16 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","406","closed","1154750628",2015-08-29,"Sitios caidos","Hay 221 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","455","closed","1154750628",2015-09-03,"Sitios caidos","Hay 257 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","282","closed","1149752857",2015-08-28,"Listado de conjuntos y recursos ya publicados","Estimados Enlaces y Administradores de Datos Abiertos\n\nEn seguimiento al correo recordatorio sobre el Paso 1.2 Crear un Inventario Institucional de Datos, enviado por la Mtra. Ania Calderón, les escribo puesto que la institución que ustedes representan ya publica Datos Abiertos en datos.gob.mx.\n\nDebido a lo anterior, para facilitar el desarrollo de este paso, nos permitimos enviar un listado con los conjuntos y recursos que su institución tiene publicados, a manera de que estos conjuntos sean incluidos como base para construir el Inventario.\n\nCon lo anterior, buscamos capitalizar los avances que su institución ha realizado,  y fomentar que los Datos Abiertos que hoy se encuentran publicados en datos.gob.mx sigan estando a disposición del público.\n\nDe existir cualquier duda al respecto, les recordamos que la mesa de apoyo está disponible enviando un correo a e<mailto","null"
"256154528","null","1336","closed","1154750628",2015-10-29,"Sitios caidos","Hay 223 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","51","closed","1154750628",2015-08-12,"Sitios caidos","Hay 221 ligas rotas de 17 instituciones.\n\n            El informe completo se encuentra en","downtime"
"256154528","null","896","closed","1154750628",2015-10-01,"Sitios caidos","Hay 192 ligas rotas de 1 instituciones.\n\n            El informe completo se encuentra en","alerta-automatica"
"256154528","null","1465","closed","1184046918",2015-11-13,"Conjuntos de datos SEDENA y SEMARNAT","Estimado escuadrón\n\nPodrían comunicar a SEMARNAT que ninguna de las ligas a sus conjuntos funciona y a SEDENA que no es posible abrir ninguno de sus conjuntos de datos.\n\nSaludos,\nLuis.,","null"
